tweet_id,airline_sentiment,airline,tweet
567740403755909000,positive,Southwest,@SouthwestAir Finally! Integration w/ passbook is a great Valentine gift - better then chocoLate Flight. You do heart me.
567741157070086000,positive,Southwest,@SouthwestAir about time! Thank you!
567741202884075000,positive,Southwest,@SouthwestAir is having a sale! I'm delighted!
567741610373685000,neutral,Southwest,@SouthwestAir any idea on flights to Nashville tomorrow being clear or Cancelled Flightled
567741655587905000,neutral,Southwest,@SouthwestAir @NotPghTimothy no exceptions for national awards?
567741692854276000,positive,United,@united Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ
567741700597366000,neutral,United,@United Is Changing Its #MileagePlus Program: Winners and Losers http://t.co/38OTLzAK5d #airline #travel #loyalty #rewards
567741884140093000,negative,US Airways,@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?
567742141334437000,neutral,United,@united Confirmation number: NJV4BP - All I need is email confirmation of flight from NYC - SFO Feb 4
567742148603170000,neutral,Virgin America,@VirginAmerica morning. If I have a question regarding elevate points &amp; flights can I DM you?
567742238562975000,negative,Delta,"@JetBlue Been dealing with a Cancelled Flightled flight since last night &amp; was booked to a 6:15 flight,wouldve at least liked to see Ella perform lol"
567742500366872000,negative,United,@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.
567742578561650000,positive,Virgin America,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome
567742857411166000,neutral,United,"@united I normally ask people to put on headphones...but not toddlers. Maybe planes should have a ""kid"" section (near the back) ;)"
567742912579272000,negative,US Airways,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation"
567742937325260000,neutral,Virgin America,@VirginAmerica Are there any sign up bonuses to enroll in Elevate?
567743010322935000,neutral,Southwest,"@SouthwestAir Hi! Thanks! Do you have an exact link to that specific page on your site you can share - or is it under ""Flight Status"":? Thx!"
567743028215836000,positive,Delta,@JetBlue huge fan of great brands and people doing great thingsâ€¦ you guys rock happy to share the love!
567743132180033000,negative,United,@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.
567743200614289000,negative,US Airways,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.
567744219281129000,positive,Southwest,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR
567744381432516000,negative,Virgin America,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either ðŸ˜¡
567744571124482000,neutral,United,@united Is there a way to get  a copy of Feb's edition of Hemispheremagazine with out flying?
567744627143213000,positive,Southwest,@SouthwestAir Thanks a ton!
567744842935980000,negative,Southwest,@SouthwestAir I need to request a refund on my flight that was Cancelled Flightled this morning due to the weather.
567744887664439000,negative,United,@united costumer service sucks! Waiting for a week for a response
567744948934426000,negative,Southwest,@SouthwestAir Trying to add my dog on the flight but can't get through.
567744963870752000,negative,US Airways,@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities
567745009890623000,negative,United,@united spending the afternoon @ Mia. Not your fault.  No lounge? Very inconvenient.
567745016702181000,negative,United,@united Miserable trip ... lost bag Sat... found Mon... lost again... shipping 2nd day ground Tues... might have it for return flight home
567745233900044000,negative,United,@united is Late Flight again.  Everyone braved the weather and 40 passengers are waiting for a flight crew.  Really!
567745362727686000,negative,United,@united my mother's flight was delayed from phl-ord. We're on our way to NRT and the gate refused to upgrade. A platinum.  Blegh
567745507834220000,neutral,US Airways,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM
567745702231830000,negative,US Airways,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before
567745845781864000,positive,Southwest,"@SouthwestAir thank you, someone finally answered and was able to change my flight that was Cancelled Flighted bc of ice. Thank you for response"
567745903474540000,negative,Virgin America,@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?
567746527704018000,positive,United,@united thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!
567746540903493000,negative,United,@united Not fast enough.  No excuse for service between big hubs to have such outdated craft. Southwest has wifi. This is awful.
567746544536145000,positive,Southwest,@SouthwestAir always when I fly SW. #loyalRRmember
567746576626356000,neutral,Delta,@JetBlue CEO battles to please Wall St and flyers - from @NZherald http://t.co/Q4Amiw7FSw
567747041976410000,negative,United,@united when is my plane coming?  Been delayed for almost 7 hours. No plane.
567747420650754000,negative,US Airways,"@USAirways I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault...."
567747668512735000,negative,Delta,@JetBlue as much i have paid in fees. Plus hotel and food because of your changes i could had flown with a more reliable airline #no2jetblue
567747764906635000,neutral,United,@united Is there a direct number to call to request a refund?  Its telling me its not valid as I changed the ticket.  No number on site
567747769176432000,negative,US Airways,@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems
567747787807526000,negative,Southwest,@SouthwestAir yeah bruh its bool y'all niggaz just need to hire some more workers or something cause next time imma be forced ta disrespect.
567748089805799000,negative,Southwest,@SouthwestAir can i have my bags back   ding!!
567748162178125000,negative,Southwest,@SouthwestAir are you kidding me?  I needed help yesterday. I'm now landed and waiting for my connection.  Never will I fly southwest again!
567748208844365000,negative,Southwest,@SouthwestAir Flight Cancelled Flightled out of BNA.... Do I have to reschedule now or can travel funds be put back into my account for future use?
567748330734641000,neutral,Southwest,@SouthwestAir I am following you now. I don't think I can DM until you follow me.
567748407070953000,neutral,Southwest,@SouthwestAir or you could send me a DM.
567748565095968000,negative,United,@united Second day &amp; attempt trying to leave IAD &amp; I'm on another plane delayed for mechanical issues. Over an hour delayed!
567748702781992000,negative,Southwest,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment"
567748863449395000,positive,United,@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.
567748973428219000,negative,United,@united 1591 had wi-fi broken on plane. Had same outage on 1618 on Friday. How can Southwest get it right on every plane but United can't?
567748973910163000,negative,Virgin America,"@VirginAmerica mood lighting on pointðŸ™Œ Reclining my seat, kickin up my feetðŸ’¤"
567748987512705000,negative,US Airways,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???
567749045524131000,negative,United,@united Nearly 48 hours Late Flightr and still no idea where it is. I will never fly United again if I can help it.
567749206236880000,neutral,Southwest,@SouthwestAir followed.
567749243658858000,neutral,Delta,@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!
567749848074813000,neutral,Southwest,@SouthwestAir Already rebooked for tomorrow. Fingers crossed!
567749860611211000,neutral,Delta,@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?
